Window #,Window start index,Window stop index,GT steps in window,Predicted steps in window,GT running step sum,Predicted running step sum,Difference,Index output
1814,1932,2006,8,7.485347,164.6666667,160.9343526,0,None
1815,1933,2007,8,6.8174105,164.7733333,161.0252514,1,1971
1816,1934,2008,8,6.095395,164.88,161.1065233,0,None
1817,1935,2009,8,8.173845,164.9866667,161.215508,0,None
1818,1936,2010,8,8.758508,165.0933333,161.3322881,0,None
1819,1937,2011,9,6.099189,165.2133333,161.4136106,0,None
1820,1938,2012,9,5.0268,165.3333333,161.4806346,0,None
1821,1939,2013,9,4.641036,165.4533333,161.5425151,0,None
1822,1940,2014,9,7.604736,165.5733333,161.6439115,0,None
1823,1941,2015,9,8.161693,165.6933333,161.7527341,0,None
1824,1942,2016,9,5.9841595,165.8133333,161.8325229,0,None
1825,1943,2017,9,4.3074937,165.9333333,161.8899561,0,None
1826,1944,2018,8,3.4941683,166.04,161.9365451,0,None
1827,1945,2019,9,7.6561747,166.16,162.0386274,1,1983
1828,1946,2020,9,8.145052,166.28,162.1472281,0,None
1829,1947,2021,9,5.9635596,166.4,162.2267422,0,None
1830,1948,2022,9,4.7133293,166.52,162.2895866,0,None
1831,1949,2023,9,2.465414,166.64,162.3224588,0,None
1832,1950,2024,9,5.989126,166.76,162.4023138,0,None
1833,1951,2025,9,8.581501,166.88,162.5167338,0,None
1834,1952,2026,9,5.5414495,167,162.5906198,0,None
1835,1953,2027,8,5.4435506,167.1066667,162.6632005,0,None
1836,1954,2028,9,3.8230033,167.2266667,162.7141739,0,None
1837,1955,2029,9,3.6488938,167.3466667,162.7628258,0,None
1838,1956,2030,9,5.3443403,167.4666667,162.8340836,0,None
1839,1957,2031,9,3.2663183,167.5866667,162.8776346,0,None
1840,1958,2032,9,4.121138,167.7066667,162.9325831,0,None
1841,1959,2033,9,2.23523,167.8266667,162.9623861,0,None
1842,1960,2034,9,3.4942713,167.9466667,163.0089764,1,1998
1843,1961,2035,10,4.7197595,168.08,163.0719065,0,None
1844,1962,2036,9,2.9905334,168.2,163.1117803,0,None
1845,1963,2037,9,4.5007725,168.32,163.1717906,0,None
1846,1964,2038,9,4.1896796,168.44,163.227653,0,None
1847,1965,2039,9,8.136546,168.56,163.3361403,0,None
1848,1966,2040,9,8.11283,168.68,163.4443114,0,None
1849,1967,2041,9,7.5924706,168.8,163.5455443,0,None
1850,1968,2042,10,6.9052024,168.9333333,163.6376137,0,None
1851,1969,2043,9,4.911926,169.0533333,163.703106,0,None
1852,1970,2044,9,7.9505005,169.1733333,163.8091127,0,None
1853,1971,2045,9,7.6567683,169.2933333,163.9112029,0,None
1854,1972,2046,9,8.231571,169.4133333,164.0209572,1,2010
1855,1973,2047,9,9.1327,169.5333333,164.1427265,0,None
1856,1974,2048,9,7.30401,169.6533333,164.2401133,0,None
1857,1975,2049,9,8.083293,169.7733333,164.3478906,0,None
1858,1976,2050,9,6.1125355,169.8933333,164.4293911,0,None
1859,1977,2051,10,6.9400654,170.0266667,164.5219253,0,None
1860,1978,2052,9,7.310597,170.1466667,164.6193999,0,None
1861,1979,2053,9,6.9721737,170.2666667,164.7123622,0,None
1862,1980,2054,9,8.610294,170.3866667,164.8271661,0,None
1863,1981,2055,9,7.281535,170.5066667,164.9242533,0,None
1864,1982,2056,9,7.604385,170.6266667,165.0256451,1,2020
1865,1983,2057,9,7.806346,170.7466667,165.1297297,0,None
1866,1984,2058,9,6.2049646,170.8666667,165.2124625,0,None
1867,1985,2059,9,8.016413,170.9866667,165.319348,0,None
1868,1986,2060,8,7.822946,171.0933333,165.423654,0,None
1869,1987,2061,9,7.9003515,171.2133333,165.528992,0,None
1870,1988,2062,9,6.671644,171.3333333,165.6179473,0,None
1871,1989,2063,9,5.732938,171.4533333,165.6943864,0,None
1872,1990,2064,9,8.075634,171.5733333,165.8020616,0,None
1873,1991,2065,9,7.692153,171.6933333,165.9046236,0,None
1874,1992,2066,9,7.005129,171.8133333,165.9980253,0,None
1875,1993,2067,9,6.870206,171.9333333,166.0896281,1,2031
1876,1994,2068,9,5.019845,172.0533333,166.1565593,0,None
1877,1995,2069,9,5.8877115,172.1733333,166.2350621,0,None
1878,1996,2070,9,5.8052926,172.2933333,166.312466,0,None
1879,1997,2071,9,6.0178013,172.4133333,166.3927034,0,None
1880,1998,2072,9,5.9571595,172.5333333,166.4721322,0,None
1881,1999,2073,9,3.9299455,172.6533333,166.5245315,0,None
1882,2000,2074,9,4.2269936,172.7733333,166.5808914,0,None
1883,2001,2075,9,4.225397,172.8933333,166.63723,0,None
1884,2002,2076,8,4.4915915,173,166.6971179,0,None
1885,2003,2077,8,5.862168,173.1066667,166.7752801,0,None
1886,2004,2078,8,4.686948,173.2133333,166.8377728,0,None
1887,2005,2079,8,4.7952886,173.32,166.9017099,0,None
1888,2006,2080,8,5.415763,173.4266667,166.9739201,0,None
1889,2007,2081,9,5.3398547,173.5466667,167.0451182,1,2045
1890,2008,2082,9,6.9287286,173.6666667,167.1375012,0,None
1891,2009,2083,9,7.0078096,173.7866667,167.2309387,0,None
1892,2010,2084,9,8.4784975,173.9066667,167.3439853,0,None
1893,2011,2085,9,8.349345,174.0266667,167.4553099,0,None
1894,2012,2086,8,7.922795,174.1333333,167.5609472,0,None
1895,2013,2087,8,7.7859263,174.24,167.6647595,0,None
1896,2014,2088,8,6.899941,174.3466667,167.7567588,0,None
1897,2015,2089,9,7.440622,174.4666667,167.8559671,0,None
1898,2016,2090,9,6.585349,174.5866667,167.9437717,0,None
1899,2017,2091,9,6.957266,174.7066667,168.0365352,1,2055
1900,2018,2092,9,8.333286,174.8266667,168.1476457,0,None
1901,2019,2093,9,7.6463995,174.9466667,168.2495977,0,None
1902,2020,2094,8,7.4070554,175.0533333,168.3483585,0,None
1903,2021,2095,8,4.6776185,175.16,168.4107267,0,None
1904,2022,2096,8,5.1773896,175.2666667,168.4797586,0,None
1905,2023,2097,8,6.2618237,175.3733333,168.5632496,0,None
1906,2024,2098,9,6.86759,175.4933333,168.6548174,0,None
1907,2025,2099,9,7.8513994,175.6133333,168.7595027,0,None
1908,2026,2100,9,6.0081115,175.7333333,168.8396109,0,None
1909,2027,2101,9,5.9363604,175.8533333,168.9187624,0,None
1910,2028,2102,9,6.66298,175.9733333,169.0076021,1,2066
1911,2029,2103,8,6.3265667,176.08,169.0919563,0,None
1912,2030,2104,8,7.0247793,176.1866667,169.1856201,0,None
1913,2031,2105,8,4.019695,176.2933333,169.239216,0,None
1914,2032,2106,9,5.8045306,176.4133333,169.3166097,0,None
1915,2033,2107,9,7.9834127,176.5333333,169.4230552,0,None
1916,2034,2108,9,9.31628,176.6533333,169.5472723,0,None
1917,2035,2109,9,10.5324955,176.7733333,169.6877056,0,None
1918,2036,2110,8,6.7355022,176.88,169.7775123,0,None
1919,2037,2111,8,6.850978,176.9866667,169.8688586,0,None
1920,2038,2112,8,7.663117,177.0933333,169.9710335,0,None
1921,2039,2113,8,7.632068,177.2,170.0727944,1,2077
1922,2040,2114,9,10.283211,177.32,170.2099039,0,None
1923,2041,2115,9,7.3140593,177.44,170.3074247,0,None
1924,2042,2116,9,10.028411,177.56,170.4411369,0,None
1925,2043,2117,8,10.440658,177.6666667,170.5803456,0,None
1926,2044,2118,8,9.2424135,177.7733333,170.7035778,0,None
1927,2045,2119,8,11.016851,177.88,170.8504692,0,None
1928,2046,2120,8,6.7528358,177.9866667,170.940507,0,None
1929,2047,2121,8,8.904054,178.0933333,171.0592277,1,2085
1930,2048,2122,8,9.958151,178.2,171.192003,0,None
1931,2049,2123,9,9.449832,178.32,171.3180008,0,None
1932,2050,2124,9,13.338253,178.44,171.4958442,0,None
1933,2051,2125,9,10.081748,178.56,171.6302675,0,None
1934,2052,2126,8,9.34146,178.6666667,171.7548203,0,None
1935,2053,2127,8,10.3889265,178.7733333,171.8933393,0,None
1936,2054,2128,8,7.6893115,178.88,171.9958634,0,None
1937,2055,2129,8,11.0780325,178.9866667,172.1435705,1,2093
1938,2056,2130,8,9.573044,179.0933333,172.2712111,0,None
1939,2057,2131,8,9.474907,179.2,172.3975432,0,None
1940,2058,2132,9,9.269473,179.32,172.5211362,0,None
1941,2059,2133,9,9.374075,179.44,172.6461239,0,None
1942,2060,2134,9,11.674849,179.56,172.8017885,0,None
1943,2061,2135,9,9.070123,179.68,172.9227235,0,None
1944,2062,2136,8,8.529457,179.7866667,173.0364496,1,2100
1945,2063,2137,8,8.71311,179.8933333,173.1526244,0,None
1946,2064,2138,8,9.442249,180,173.278521,0,None
1947,2065,2139,9,11.350897,180.12,173.4298663,0,None
1948,2066,2140,9,9.94298,180.24,173.5624394,0,None
1949,2067,2141,9,8.809567,180.36,173.6799003,0,None
1950,2068,2142,9,8.116617,180.48,173.7881218,0,None
1951,2069,2143,9,8.289111,180.6,173.8986433,0,None
1952,2070,2144,8,9.182354,180.7066667,174.0210747,1,2108
1953,2071,2145,8,9.228778,180.8133333,174.1441251,0,None
1954,2072,2146,8,7.9654074,180.92,174.2503305,0,None
1955,2073,2147,8,7.6050625,181.0266667,174.3517314,0,None
1956,2074,2148,8,6.9179983,181.1333333,174.4439713,0,None
1957,2075,2149,9,8.3708515,181.2533333,174.5555827,0,None
1958,2076,2150,9,9.18848,181.3733333,174.6780958,0,None
1959,2077,2151,9,10.026483,181.4933333,174.8117822,0,None
1960,2078,2152,9,6.4624968,181.6133333,174.8979488,0,None
1961,2079,2153,9,5.5248165,181.7333333,174.971613,0,None
1962,2080,2154,10,6.9825115,181.8666667,175.0647132,1,2118
1963,2081,2155,10,7.576279,182,175.1657302,0,None
1964,2082,2156,9,7.5151496,182.12,175.2659322,0,None
1965,2083,2157,9,6.4994936,182.24,175.3525921,0,None
1966,2084,2158,9,6.4887834,182.36,175.4391093,0,None
1967,2085,2159,9,9.423224,182.48,175.5647523,0,None
1968,2086,2160,9,8.045026,182.6,175.6720193,0,None
1969,2087,2161,10,8.295393,182.7333333,175.7826245,0,None
1970,2088,2162,10,8.048332,182.8666667,175.8899356,0,None
1971,2089,2163,10,6.6892595,183,175.9791257,0,None
1972,2090,2164,9,9.23869,183.12,176.1023083,1,2128
1973,2091,2165,9,9.268972,183.24,176.2258946,0,None
1974,2092,2166,9,11.502115,183.36,176.3792561,0,None
1975,2093,2167,9,8.472145,183.48,176.492218,0,None
1976,2094,2168,9,9.939398,183.6,176.6247433,0,None
1977,2095,2169,10,8.210953,183.7333333,176.7342227,0,None
1978,2096,2170,10,6.90075,183.8666667,176.8262327,0,None
1979,2097,2171,10,9.4295845,184,176.9519605,0,None
1980,2098,2172,10,8.668217,184.1333333,177.0675367,1,2136
1981,2099,2173,9,8.567701,184.2533333,177.1817727,0,None
1982,2100,2174,9,9.056306,184.3733333,177.3025235,0,None
1983,2101,2175,9,7.2817388,184.4933333,177.3996133,0,None
1984,2102,2176,9,10.807897,184.6133333,177.5437186,0,None
1985,2103,2177,9,8.262782,184.7333333,177.6538891,0,None
1986,2104,2178,9,6.0343757,184.8533333,177.7343474,0,None
1987,2105,2179,10,9.14098,184.9866667,177.8562271,0,None
1988,2106,2180,10,7.750028,185.12,177.9595608,0,None
1989,2107,2181,9,9.145042,185.24,178.0814947,1,2145
1990,2108,2182,9,9.326574,185.36,178.2058491,0,None
1991,2109,2183,9,7.2840133,185.48,178.3029692,0,None
1992,2110,2184,9,8.94929,185.6,178.4222931,0,None
1993,2111,2185,9,8.38113,185.72,178.5340415,0,None
1994,2112,2186,9,10.630085,185.84,178.675776,0,None
1995,2113,2187,9,9.838904,185.96,178.8069614,0,None
1996,2114,2188,9,9.441956,186.08,178.9328541,0,None
1997,2115,2189,8,7.9281077,186.1866667,179.0385622,1,2153
1998,2116,2190,8,10.722714,186.2933333,179.1815317,0,None
1999,2117,2191,8,12.642066,186.4,179.3500926,0,None
2000,2118,2192,8,8.380025,186.5066667,179.4618263,0,None
2001,2119,2193,8,9.388143,186.6133333,179.5870015,0,None
2002,2120,2194,8,8.948725,186.72,179.7063178,0,None
2003,2121,2195,8,8.706981,186.8266667,179.8224109,0,None
2004,2122,2196,8,11.915718,186.9333333,179.9812872,0,None
2005,2123,2197,9,7.765408,187.0533333,180.0848259,1,2161
2006,2124,2198,8,9.141834,187.16,180.2067171,0,None
2007,2125,2199,8,8.189365,187.2666667,180.3159086,0,None
2008,2126,2200,8,9.918844,187.3733333,180.4481599,0,None
2009,2127,2201,8,9.245401,187.48,180.5714319,0,None
2010,2128,2202,8,8.112293,187.5866667,180.6795958,0,None
2011,2129,2203,8,10.858684,187.6933333,180.8243782,0,None
2012,2130,2204,8,11.08291,187.8,180.9721504,0,None
2013,2131,2205,8,10.312977,187.9066667,181.1096567,1,2169
2014,2132,2206,9,10.557943,188.0266667,181.2504293,0,None
2015,2133,2207,8,7.899272,188.1333333,181.3557529,0,None
2016,2134,2208,8,8.879511,188.24,181.4741464,0,None
2017,2135,2209,8,6.584917,188.3466667,181.5619453,0,None
2018,2136,2210,8,10.6591625,188.4533333,181.7040675,0,None
2019,2137,2211,8,12.457951,188.56,181.8701735,0,None
2020,2138,2212,8,11.717908,188.6666667,182.0264122,1,2176
2021,2139,2213,8,11.437096,188.7733333,182.1789069,0,None
2022,2140,2214,7,6.323254,188.8666667,182.2632169,0,None
2023,2141,2215,8,6.9400244,188.9733333,182.3557506,0,None
2024,2142,2216,8,6.9316764,189.08,182.4481729,0,None
2025,2143,2217,8,7.327836,189.1866667,182.5458774,0,None
2026,2144,2218,8,8.978674,189.2933333,182.6655931,0,None
2027,2145,2219,8,7.3174706,189.4,182.7631593,0,None
2028,2146,2220,8,9.212599,189.5066667,182.885994,0,None
2029,2147,2221,8,11.431623,189.6133333,183.0384156,1,2185
2030,2148,2222,8,7.014552,189.72,183.131943,0,None
2031,2149,2223,8,6.880691,189.8266667,183.2236855,0,None
2032,2150,2224,8,6.2602463,189.9333333,183.3071555,0,None
2033,2151,2225,8,8.397472,190.04,183.4191218,0,None
2034,2152,2226,8,7.598973,190.1466667,183.5204414,0,None
2035,2153,2227,8,8.689514,190.2533333,183.6363016,0,None
2036,2154,2228,8,9.980528,190.36,183.7693753,0,None
2037,2155,2229,7,8.439204,190.4533333,183.881898,0,None
2038,2156,2230,7,9.822474,190.5466667,184.0128643,1,2194
2039,2157,2231,7,7.9579444,190.64,184.1189703,0,None
2040,2158,2232,7,7.849898,190.7333333,184.2236356,0,None
2041,2159,2233,8,7.426161,190.84,184.3226511,0,None
2042,2160,2234,8,9.591133,190.9466667,184.4505328,0,None
2043,2161,2235,8,8.604717,191.0533333,184.5652624,0,None
2044,2162,2236,7,8.097497,191.1466667,184.673229,0,None
2045,2163,2237,7,9.253659,191.24,184.7966111,0,None
2046,2164,2238,7,10.751532,191.3333333,184.9399649,0,None
2047,2165,2239,7,9.246801,191.4266667,185.0632556,1,2203
2048,2166,2240,8,6.7550955,191.5333333,185.1533235,0,None
2049,2167,2241,8,6.5937104,191.64,185.2412397,0,None
2050,2168,2242,8,8.282547,191.7466667,185.3516736,0,None
2051,2169,2243,8,9.198079,191.8533333,185.4743147,0,None
2052,2170,2244,7,8.129147,191.9466667,185.5827033,0,None
2053,2171,2245,7,7.982236,192.04,185.6891331,0,None
2054,2172,2246,7,6.407523,192.1333333,185.7745668,0,None
2055,2173,2247,7,6.8553514,192.2266667,185.8659714,0,None
2056,2174,2248,7,7.4597774,192.32,185.9654351,0,None
2057,2175,2249,8,7.560997,192.4266667,186.0662484,1,2213
2058,2176,2250,8,5.376312,192.5333333,186.1379326,0,None
2059,2177,2251,8,6.2800455,192.64,186.2216665,0,None
2060,2178,2252,8,8.175672,192.7466667,186.3306755,0,None
2061,2179,2253,8,8.747324,192.8533333,186.4473065,0,None
2062,2180,2254,7,10.74746,192.9466667,186.5906059,0,None
2063,2181,2255,7,8.206536,193.04,186.7000264,0,None
2064,2182,2256,7,7.6846857,193.1333333,186.8024889,0,None
2065,2183,2257,8,6.8910365,193.24,186.8943694,0,None
2066,2184,2258,8,7.0903196,193.3466667,186.988907,0,None
2067,2185,2259,8,8.181495,193.4533333,187.0979936,1,2223
2068,2186,2260,8,8.854374,193.56,187.2160519,0,None
2069,2187,2261,8,7.155479,193.6666667,187.3114583,0,None
2070,2188,2262,8,9.972391,193.7733333,187.4444235,0,None
2071,2189,2263,8,7.5391293,193.88,187.5449452,0,None
2072,2190,2264,8,8.66037,193.9866667,187.6604168,0,None
2073,2191,2265,8,8.742058,194.0933333,187.7769776,0,None
2074,2192,2266,9,7.3408837,194.2133333,187.874856,0,None
2075,2193,2267,9,7.515243,194.3333333,187.9750593,0,None
2076,2194,2268,9,7.273172,194.4533333,188.0720349,1,2232
2077,2195,2269,9,10.669659,194.5733333,188.214297,0,None
2078,2196,2270,9,10.288496,194.6933333,188.351477,0,None
2079,2197,2271,9,7.3350663,194.8133333,188.4492779,0,None
2080,2198,2272,8,8.114442,194.92,188.5574704,0,None
2081,2199,2273,8,6.488821,195.0266667,188.643988,0,None
2082,2200,2274,9,8.062971,195.1466667,188.7514943,0,None
2083,2201,2275,9,7.683078,195.2666667,188.8539353,0,None
2084,2202,2276,9,7.610983,195.3866667,188.9554151,0,None
2085,2203,2277,9,6.0074244,195.5066667,189.0355141,1,2241
2086,2204,2278,9,5.1455064,195.6266667,189.1041209,0,None
2087,2205,2279,9,7.3214803,195.7466667,189.2017406,0,None
2088,2206,2280,9,9.20245,195.8666667,189.3244399,0,None
2089,2207,2281,8,7.2534027,195.9733333,189.421152,0,None
2090,2208,2282,8,7.210309,196.08,189.5172894,0,None
2091,2209,2283,8,6.1034184,196.1866667,189.5986683,0,None
2092,2210,2284,8,6.509664,196.2933333,189.6854638,0,None
2093,2211,2285,9,11.092189,196.4133333,189.8333597,0,None
2094,2212,2286,9,9.864877,196.5333333,189.9648914,0,None
2095,2213,2287,9,7.988947,196.6533333,190.0714107,1,2251
2096,2214,2288,9,5.201188,196.7733333,190.1407599,0,None
2097,2215,2289,9,7.723447,196.8933333,190.2437391,0,None
2098,2216,2290,8,10.037331,197,190.3775702,0,None
2099,2217,2291,8,7.333273,197.1066667,190.4753472,0,None
2100,2218,2292,8,7.952588,197.2133333,190.5813817,0,None
2101,2219,2293,8,5.558635,197.32,190.6554968,0,None
2102,2220,2294,8,9.657396,197.4266667,190.7842621,0,None
2103,2221,2295,9,12.100524,197.5466667,190.9456024,0,None
2104,2222,2296,9,8.668289,197.6666667,191.0611796,1,2260
2105,2223,2297,9,6.9567065,197.7866667,191.1539357,0,None
2106,2224,2298,9,5.08016,197.9066667,191.2216712,0,None
2107,2225,2299,8,5.7248526,198.0133333,191.2980026,0,None
2108,2226,2300,8,11.6958275,198.12,191.4539469,0,None
2109,2227,2301,8,10.9951,198.2266667,191.6005483,0,None
2110,2228,2302,8,9.477483,198.3333333,191.7269147,0,None
2111,2229,2303,8,7.503504,198.44,191.8269614,0,None
2112,2230,2304,8,7.1731734,198.5466667,191.9226037,0,None
2113,2231,2305,8,11.292108,198.6533333,192.0731652,1,2269
2114,2232,2306,9,9.88916,198.7733333,192.2050206,0,None
2115,2233,2307,9,8.018767,198.8933333,192.3119375,0,None
2116,2234,2308,8,5.694449,199,192.3878635,0,None
2117,2235,2309,8,7.183187,199.1066667,192.4836393,0,None
2118,2236,2310,8,11.235113,199.2133333,192.6334408,0,None
2119,2237,2311,8,9.637569,199.32,192.7619418,0,None
2120,2238,2312,8,6.9244976,199.4266667,192.8542684,0,None
2121,2239,2313,8,5.603114,199.5333333,192.9289766,0,None
2122,2240,2314,8,6.9375186,199.64,193.0214768,1,2278
2123,2241,2315,7,8.434491,199.7333333,193.1339367,0,None
2124,2242,2316,8,7.68365,199.84,193.2363854,0,None
2125,2243,2317,8,5.17258,199.9466667,193.3053531,0,None
2126,2244,2318,8,4.8097935,200.0533333,193.3694837,0,None
2127,2245,2319,8,7.306878,200.16,193.4669087,0,None
2128,2246,2320,8,10.58282,200.2666667,193.608013,0,None
2129,2247,2321,8,9.020239,200.3733333,193.7282829,0,None
2130,2248,2322,8,6.8896527,200.48,193.8201449,0,None
2131,2249,2323,8,6.4639053,200.5866667,193.9063303,0,None
2132,2250,2324,7,7.4859786,200.68,194.0061433,1,2288
2133,2251,2325,7,8.119257,200.7733333,194.1144001,0,None
2134,2252,2326,8,8.737261,200.88,194.2308969,0,None
2135,2253,2327,8,7.09643,200.9866667,194.325516,0,None
2136,2254,2328,8,5.496784,201.0933333,194.3988064,0,None
2137,2255,2329,8,8.217295,201.2,194.5083704,0,None
2138,2256,2330,8,8.653141,201.3066667,194.6237456,0,None
2139,2257,2331,8,11.171305,201.4133333,194.7726963,0,None
2140,2258,2332,7,8.542888,201.5066667,194.8866015,0,None
2141,2259,2333,7,5.5114093,201.6,194.9600869,0,None
2142,2260,2334,7,6.233529,201.6933333,195.0432007,1,2298
2143,2261,2335,7,5.5439405,201.7866667,195.1171199,0,None
2144,2262,2336,8,8.082637,201.8933333,195.2248884,0,None
2145,2263,2337,8,6.350617,202,195.3095632,0,None
2146,2264,2338,8,4.83853,202.1066667,195.374077,0,None
2147,2265,2339,8,8.167976,202.2133333,195.4829833,0,None
2148,2266,2340,8,9.023964,202.32,195.6033029,0,None
2149,2267,2341,7,10.158199,202.4133333,195.7387455,0,None
2150,2268,2342,7,5.980585,202.5066667,195.8184866,0,None
2151,2269,2343,7,4.8037663,202.6,195.8825369,0,None
2152,2270,2344,7,8.641186,202.6933333,195.9977527,0,None
2153,2271,2345,7,12.795777,202.7866667,196.168363,1,2309
2154,2272,2346,7,14.76512,202.88,196.3652313,0,None
2155,2273,2347,8,10.578552,202.9866667,196.5062787,0,None
2156,2274,2348,8,10.712022,203.0933333,196.6491056,0,None
2157,2275,2349,7,10.430994,203.1866667,196.7881855,0,None
2158,2276,2350,7,10.86762,203.28,196.9330871,0,None
2159,2277,2351,7,12.476653,203.3733333,197.0994425,1,2315
2160,2278,2352,7,8.251148,203.4666667,197.2094578,0,None
2161,2279,2353,7,9.321098,203.56,197.3337391,0,None
2162,2280,2354,7,8.173632,203.6533333,197.4427209,0,None
2163,2281,2355,8,11.637891,203.76,197.5978928,0,None
2164,2282,2356,8,13.671121,203.8666667,197.7801744,0,None
2165,2283,2357,8,9.368103,203.9733333,197.9050824,0,None
2166,2284,2358,8,8.744254,204.08,198.0216725,1,2322
2167,2285,2359,8,8.80375,204.1866667,198.1390558,0,None
2168,2286,2360,7,9.823155,204.28,198.2700312,0,None
2169,2287,2361,7,11.09381,204.3733333,198.4179487,0,None
2170,2288,2362,7,9.848654,204.4666667,198.5492641,0,None
2171,2289,2363,8,9.349368,204.5733333,198.6739223,0,None
2172,2290,2364,8,12.230364,204.68,198.8369938,0,None
2173,2291,2365,8,13.627247,204.7866667,199.0186905,1,2329
2174,2292,2366,8,11.538318,204.8933333,199.1725347,0,None
2175,2293,2367,8,9.639051,205,199.3010554,0,None
2176,2294,2368,8,8.753744,205.1066667,199.417772,0,None
2177,2295,2369,8,9.847767,205.2133333,199.5490755,0,None
2178,2296,2370,8,10.151112,205.32,199.6844237,0,None
2179,2297,2371,8,9.073325,205.4266667,199.8054013,0,None
2180,2298,2372,8,9.805212,205.5333333,199.9361375,0,None
2181,2299,2373,8,10.02591,205.64,200.0698163,1,2337
2182,2300,2374,8,8.942705,205.7466667,200.1890524,0,None
2183,2301,2375,8,10.439255,205.8533333,200.3282424,0,None
2184,2302,2376,9,9.3918085,205.9733333,200.4534666,0,None
2185,2303,2377,9,7.8007097,206.0933333,200.557476,0,None
2186,2304,2378,9,8.358664,206.2133333,200.6689249,0,None
2187,2305,2379,9,10.687063,206.3333333,200.811419,0,None
2188,2306,2380,9,11.635448,206.4533333,200.9665584,0,None
2189,2307,2381,9,10.325203,206.5733333,201.1042277,1,2345
2190,2308,2382,9,8.393296,206.6933333,201.2161383,0,None
2191,2309,2383,9,6.500478,206.8133333,201.3028114,0,None
2192,2310,2384,9,8.670696,206.9333333,201.4184207,0,None
2193,2311,2385,9,8.373011,207.0533333,201.5300608,0,None
2194,2312,2386,9,8.765997,207.1733333,201.6469408,0,None
2195,2313,2387,9,9.750951,207.2933333,201.7769534,0,None
2196,2314,2388,10,6.883907,207.4266667,201.8687389,0,None
2197,2315,2389,10,8.9779,207.56,201.9884442,0,None
2198,2316,2390,10,6.9676795,207.6933333,202.0813466,1,2354
2199,2317,2391,9,5.242221,207.8133333,202.1512429,0,None
2200,2318,2392,9,5.964199,207.9333333,202.2307655,0,None
2201,2319,2393,9,6.2812233,208.0533333,202.3145152,0,None
2202,2320,2394,9,6.2040977,208.1733333,202.3972365,0,None
2203,2321,2395,9,7.2905083,208.2933333,202.4944432,0,None
2204,2322,2396,9,6.585481,208.4133333,202.5822497,0,None
2205,2323,2397,9,7.842992,208.5333333,202.6868229,0,None
2206,2324,2398,10,9.156459,208.6666667,202.808909,0,None
2207,2325,2399,10,7.950406,208.8,202.9149144,0,None
2208,2326,2400,10,8.531722,208.9333333,203.0286707,1,2364
2209,2327,2401,9,7.1516037,209.0533333,203.1240254,0,None
2210,2328,2402,9,7.6541586,209.1733333,203.2260809,0,None
2211,2329,2403,9,9.145169,209.2933333,203.3480165,0,None
2212,2330,2404,9,8.157949,209.4133333,203.4567891,0,None
2213,2331,2405,9,8.206069,209.5333333,203.5662034,0,None
2214,2332,2406,9,8.618396,209.6533333,203.6811153,0,None
2215,2333,2407,10,8.940328,209.7866667,203.8003197,0,None
2216,2334,2408,10,10.090339,209.92,203.9348575,0,None
2217,2335,2409,10,7.890988,210.0533333,204.0400707,1,2373
2218,2336,2410,10,8.179675,210.1866667,204.149133,0,None
2219,2337,2411,9,9.060986,210.3066667,204.2699462,0,None
2220,2338,2412,9,7.1709013,210.4266667,204.3655582,0,None
2221,2339,2413,9,9.600385,210.5466667,204.4935633,0,None
2222,2340,2414,9,9.138774,210.6666667,204.6154137,0,None
2223,2341,2415,10,9.052165,210.8,204.7361092,0,None
2224,2342,2416,10,10.206889,210.9333333,204.872201,0,None
2225,2343,2417,10,7.9506726,211.0666667,204.97821,0,None
2226,2344,2418,10,9.990969,211.2,205.1114229,1,2382
2227,2345,2419,10,10.51118,211.3333333,205.251572,0,None
2228,2346,2420,10,8.933565,211.4666667,205.3706862,0,None
2229,2347,2421,10,8.632133,211.6,205.4857813,0,None
2230,2348,2422,9,5.724966,211.72,205.5621142,0,None
2231,2349,2423,10,7.3168144,211.8533333,205.6596717,0,None
2232,2350,2424,10,9.118308,211.9866667,205.7812491,0,None
2233,2351,2425,10,6.811677,212.12,205.8720715,0,None
2234,2352,2426,10,7.112237,212.2533333,205.9669013,0,None
2235,2353,2427,10,6.3720536,212.3866667,206.051862,1,2391
2236,2354,2428,10,8.8839855,212.52,206.1703152,0,None
2237,2355,2429,10,8.350222,212.6533333,206.2816515,0,None
2238,2356,2430,9,7.360198,212.7733333,206.3797874,0,None
2239,2357,2431,10,8.887971,212.9066667,206.4982937,0,None
2240,2358,2432,10,6.863967,213.04,206.5898133,0,None
2241,2359,2433,10,8.697932,213.1733333,206.7057857,0,None
2242,2360,2434,10,7.642226,213.3066667,206.8076821,0,None
2243,2361,2435,10,9.369326,213.44,206.9326064,0,None
2244,2362,2436,10,9.5998745,213.5733333,207.0606047,1,2400
2245,2363,2437,11,7.2413025,213.72,207.1571554,0,None
2246,2364,2438,10,9.504252,213.8533333,207.2838788,0,None
2247,2365,2439,10,7.865289,213.9866667,207.3887493,0,None
2248,2366,2440,10,9.287621,214.12,207.5125843,0,None
2249,2367,2441,10,7.8815036,214.2533333,207.617671,0,None
2250,2368,2442,10,6.4112473,214.3866667,207.7031543,0,None
2251,2369,2443,10,7.6638155,214.52,207.8053385,0,None
2252,2370,2444,11,6.864821,214.6666667,207.8968694,0,None
2253,2371,2445,10,8.052722,214.8,208.004239,1,2409
