Window #,Window start index,Window stop index,GT steps in window,Predicted steps in window,GT running step sum,Predicted running step sum,Difference,Index output
2865,2969,3043,9,4.4536595,56.92,172.1580661,0,None
2866,2970,3044,9,4.4467955,57.04,172.2173567,0,None
2867,2971,3045,8,4.4585447,57.14666667,172.276804,0,None
2868,2972,3046,8,4.4532413,57.25333333,172.3361805,0,None
2869,2973,3047,8,4.442187,57.36,172.3954097,0,None
2870,2974,3048,8,4.4764338,57.46666667,172.4550955,0,None
2871,2975,3049,8,4.4618483,57.57333333,172.5145868,0,None
2872,2976,3050,8,4.495878,57.68,172.5745318,0,None
2873,2977,3051,8,4.4361763,57.78666667,172.6336808,0,None
2874,2978,3052,8,4.385772,57.89333333,172.6921578,0,None
2875,2979,3053,7,4.472328,57.98666667,172.7517889,0,None
2876,2980,3054,7,4.3951283,58.08,172.8103906,0,None
2877,2981,3055,7,4.4360876,58.17333333,172.8695384,0,None
2878,2982,3056,7,4.4069767,58.26666667,172.9282981,0,None
2879,2983,3057,7,4.3858905,58.36,172.9867766,0,None
2880,2984,3058,7,4.4649425,58.45333333,173.0463092,1,3022
2881,2985,3059,7,4.400765,58.54666667,173.1049861,0,None
2882,2986,3060,7,4.4894667,58.64,173.1648456,0,None
2883,2987,3061,6,4.4159904,58.72,173.2237255,0,None
2884,2988,3062,6,4.3666434,58.8,173.2819474,0,None
2885,2989,3063,6,4.4091163,58.88,173.3407356,0,None
2886,2990,3064,6,4.438491,58.96,173.3999155,0,None
2887,2991,3065,6,4.4277287,59.04,173.4589519,0,None
2888,2992,3066,6,4.4948597,59.12,173.5188833,0,None
2889,2993,3067,6,4.4827204,59.2,173.5786529,0,None
2890,2994,3068,6,4.5898123,59.28,173.6398504,0,None
2891,2995,3069,5,4.520114,59.34666667,173.7001186,0,None
2892,2996,3070,5,4.5474834,59.41333333,173.7607517,0,None
2893,2997,3071,5,4.4135256,59.48,173.8195987,0,None
2894,2998,3072,5,4.4840817,59.54666667,173.8793865,0,None
2895,2999,3073,5,4.3990445,59.61333333,173.9380404,0,None
2896,3000,3074,5,4.412284,59.68,173.9968709,0,None
2897,3001,3075,5,4.4622345,59.74666667,174.0563673,1,3039
2898,3002,3076,4,4.4902062,59.8,174.1162368,0,None
2899,3003,3077,4,4.5158653,59.85333333,174.1764483,0,None
2900,3004,3078,4,4.4758697,59.90666667,174.2361266,0,None
2901,3005,3079,4,4.373619,59.96,174.2944415,0,None
2902,3006,3080,4,4.477542,60.01333333,174.354142,0,None
2903,3007,3081,4,4.3975735,60.06666667,174.4127764,0,None
2904,3008,3082,4,4.4433203,60.12,174.4720206,0,None
2905,3009,3083,4,4.3369303,60.17333333,174.5298464,0,None
2906,3010,3084,4,4.3647413,60.22666667,174.5880429,0,None
2907,3011,3085,4,4.3688803,60.28,174.6462946,0,None
2908,3012,3086,4,4.48473,60.33333333,174.706091,0,None
2909,3013,3087,4,4.4402666,60.38666667,174.7652946,0,None
2910,3014,3088,4,4.507473,60.44,174.8253942,0,None
2911,3015,3089,3,4.450007,60.48,174.8847277,0,None
2912,3016,3090,3,4.4752836,60.52,174.9443981,0,None
2913,3017,3091,3,4.3703995,60.56,175.0026701,1,3055
2914,3018,3092,3,4.4133997,60.6,175.0615154,0,None
2915,3019,3093,3,4.402942,60.64,175.1202213,0,None
2916,3020,3094,2,4.4113445,60.66666667,175.1790393,0,None
2917,3021,3095,2,4.408892,60.69333333,175.2378245,0,None
2918,3022,3096,2,4.47112,60.72,175.2974394,0,None
2919,3023,3097,2,4.755954,60.74666667,175.3608521,0,None
2920,3024,3098,2,4.3605638,60.77333333,175.418993,0,None
2921,3025,3099,2,4.314395,60.8,175.4765183,0,None
2922,3026,3100,2,4.3997116,60.82666667,175.5351811,0,None
2923,3027,3101,2,4.301403,60.85333333,175.5925331,0,None
2924,3028,3102,2,4.712452,60.88,175.6553658,0,None
2925,3029,3103,1,4.498848,60.89333333,175.7153504,0,None
2926,3030,3104,1,4.5140805,60.90666667,175.7755382,0,None
2927,3031,3105,1,4.570318,60.92,175.8364758,0,None
2928,3032,3106,1,4.5369267,60.93333333,175.8969681,0,None
2929,3033,3107,1,4.678395,60.94666667,175.9593467,0,None
2930,3034,3108,1,4.3673983,60.96,176.0175787,1,3072
2931,3035,3109,1,4.2441063,60.97333333,176.0741668,0,None
2932,3036,3110,1,4.602953,60.98666667,176.1355395,0,None
2933,3037,3111,1,4.386486,61,176.194026,0,None
2934,3038,3112,0,5.0975966,61,176.2619939,0,None
2935,3039,3113,0,4.65961,61,176.3241221,0,None
2936,3040,3114,0,4.451562,61,176.3834762,0,None
2937,3041,3115,0,4.361229,61,176.4416259,0,None
2938,3042,3116,0,4.530858,61,176.5020374,0,None
2939,3043,3117,0,4.737717,61,176.5652069,0,None
2940,3044,3118,0,4.4569187,61,176.6246325,0,None
2941,3045,3119,0,4.3551083,61,176.6827006,0,None
2942,3046,3120,0,4.6624975,61,176.7448673,0,None
2943,3047,3121,0,4.6053586,61,176.806272,0,None
2944,3048,3122,0,5.2307415,61,176.8760153,0,None
2945,3049,3123,0,4.7967772,61,176.9399723,0,None
2946,3050,3124,0,4.4513936,61,176.9993242,0,None
2947,3051,3125,0,4.471013,61,177.0589377,1,3089
2948,3052,3126,0,4.9248433,61,177.1246023,0,None
2949,3053,3127,0,5.1517773,61,177.1932927,0,None
2950,3054,3128,0,4.493861,61,177.2532108,0,None
2951,3055,3129,0,4.754326,61,177.3166018,0,None
2952,3056,3130,0,5.168711,61,177.385518,0,None
2953,3057,3131,0,4.7859335,61,177.4493304,0,None
2954,3058,3132,0,5.273247,61,177.5196404,0,None
2955,3059,3133,0,5.2949843,61,177.5902402,0,None
2956,3060,3134,0,5.082946,61,177.6580128,0,None
2957,3061,3135,0,4.6416655,61,177.7199016,0,None
2958,3062,3136,0,4.4936495,61,177.779817,0,None
2959,3063,3137,0,5.2546663,61,177.8498792,0,None
2960,3064,3138,0,4.9802237,61,177.9162822,0,None
2961,3065,3139,0,5.001089,61,177.9829634,0,None
2962,3066,3140,0,4.716549,61,178.0458507,1,3104
2963,3067,3141,0,4.359517,61,178.1039776,0,None
2964,3068,3142,0,4.950202,61,178.1699803,0,None
2965,3069,3143,0,4.297531,61,178.2272807,0,None
2966,3070,3144,0,4.739482,61,178.2904738,0,None
2967,3071,3145,0,4.766917,61,178.3540327,0,None
2968,3072,3146,0,4.3577366,61,178.4121358,0,None
2969,3073,3147,0,4.630759,61,178.4738793,0,None
2970,3074,3148,0,4.079614,61,178.5282741,0,None
2971,3075,3149,0,4.513136,61,178.5884493,0,None
2972,3076,3150,0,4.7733703,61,178.6520942,0,None
2973,3077,3151,0,4.104101,61,178.7068156,0,None
2974,3078,3152,0,4.870006,61,178.771749,0,None
2975,3079,3153,0,4.287876,61,178.8289207,0,None
2976,3080,3154,0,4.3286066,61,178.8866354,0,None
2977,3081,3155,0,4.2184052,61,178.9428808,0,None
2978,3082,3156,0,3.938006,61,178.9953876,0,None
2979,3083,3157,0,3.9145148,61,179.0475811,1,3121
2980,3084,3158,0,3.5764387,61,179.0952669,0,None
2981,3085,3159,0,4.043891,61,179.1491855,0,None
2982,3086,3160,0,4.505165,61,179.2092544,0,None
2983,3087,3161,0,4.564827,61,179.2701187,0,None
2984,3088,3162,0,4.824643,61,179.3344473,0,None
2985,3089,3163,0,4.2689614,61,179.3913668,0,None
2986,3090,3164,0,4.1336265,61,179.4464818,0,None
2987,3091,3165,0,4.6050243,61,179.5078821,0,None
2988,3092,3166,0,4.890871,61,179.5730937,0,None
2989,3093,3167,0,4.4333353,61,179.6322049,0,None
2990,3094,3168,0,4.6337395,61,179.6939881,0,None
2991,3095,3169,0,4.1657014,61,179.7495307,0,None
2992,3096,3170,0,4.6425033,61,179.8114308,0,None
2993,3097,3171,0,4.9351215,61,179.8772324,0,None
2994,3098,3172,0,4.585577,61,179.9383734,0,None
2995,3099,3173,0,4.188943,61,179.994226,0,None
2996,3100,3174,0,3.8311818,61,180.0453084,1,3138
2997,3101,3175,0,4.1646113,61,180.1008366,0,None
2998,3102,3176,0,4.430959,61,180.159916,0,None
2999,3103,3177,0,4.8506994,61,180.224592,0,None
3000,3104,3178,0,4.710746,61,180.287402,0,None
3001,3105,3179,0,4.4216905,61,180.3463578,0,None
3002,3106,3180,0,4.474523,61,180.4060182,0,None
3003,3107,3181,0,4.1781783,61,180.4617272,0,None
3004,3108,3182,0,4.7376394,61,180.5248957,0,None
3005,3109,3183,0,4.5909576,61,180.5861085,0,None
3006,3110,3184,0,4.677923,61,180.6484808,0,None
3007,3111,3185,0,4.138674,61,180.7036631,0,None
3008,3112,3186,0,4.339382,61,180.7615215,0,None
3009,3113,3187,0,4.5661707,61,180.8224038,0,None
3010,3114,3188,0,4.4605827,61,180.8818783,0,None
3011,3115,3189,0,4.412661,61,180.9407137,0,None
3012,3116,3190,0,3.960072,61,180.9935147,0,None
3013,3117,3191,0,4.3961735,61,181.0521303,1,3155
3014,3118,3192,0,4.9456854,61,181.1180728,0,None
3015,3119,3193,0,4.9602823,61,181.1842099,0,None
3016,3120,3194,0,5.028403,61,181.2512553,0,None
3017,3121,3195,0,4.5519934,61,181.3119485,0,None
3018,3122,3196,0,4.7631063,61,181.3754566,0,None
3019,3123,3197,0,4.7161036,61,181.438338,0,None
3020,3124,3198,0,4.9725084,61,181.5046381,0,None
3021,3125,3199,0,4.8897758,61,181.5698351,0,None
3022,3126,3200,0,4.6075697,61,181.6312694,0,None
3023,3127,3201,0,4.750232,61,181.6946058,0,None
3024,3128,3202,0,4.8929577,61,181.7598453,0,None
3025,3129,3203,0,4.6700797,61,181.822113,0,None
3026,3130,3204,0,4.800226,61,181.886116,0,None
3027,3131,3205,0,4.3276644,61,181.9438182,0,None
3028,3132,3206,0,4.3513412,61,182.0018361,1,3170
3029,3133,3207,0,4.409548,61,182.06063,0,None
3030,3134,3208,0,4.504299,61,182.1206874,0,None
3031,3135,3209,0,4.4183946,61,182.1795993,0,None
3032,3136,3210,0,4.507315,61,182.2396968,0,None
3033,3137,3211,0,4.452492,61,182.2990634,0,None
3034,3138,3212,0,4.694373,61,182.361655,0,None
3035,3139,3213,0,4.595536,61,182.4229288,0,None
3036,3140,3214,0,4.6704597,61,182.4852016,0,None
3037,3141,3215,0,4.488243,61,182.5450449,0,None
3038,3142,3216,0,4.244366,61,182.6016364,0,None
3039,3143,3217,0,4.2932363,61,182.6588796,0,None
3040,3144,3218,0,4.1181984,61,182.7137889,0,None
3041,3145,3219,0,4.0640945,61,182.7679768,0,None
3042,3146,3220,0,4.205324,61,182.8240478,0,None
3043,3147,3221,0,3.9070811,61,182.8761422,0,None
3044,3148,3222,0,4.0034676,61,182.9295218,0,None
3045,3149,3223,0,3.8598561,61,182.9809865,0,None
3046,3150,3224,0,4.108185,61,183.0357623,1,3188
3047,3151,3225,0,4.247032,61,183.0923894,0,None
3048,3152,3226,0,4.2239113,61,183.1487083,0,None
3049,3153,3227,0,4.043394,61,183.2026202,0,None
3050,3154,3228,0,4.152258,61,183.2579836,0,None
3051,3155,3229,0,4.1750793,61,183.3136513,0,None
3052,3156,3230,0,4.354494,61,183.3717113,0,None
3053,3157,3231,0,4.2008185,61,183.4277222,0,None
3054,3158,3232,0,4.244439,61,183.4843147,0,None
3055,3159,3233,0,4.2468557,61,183.5409394,0,None
3056,3160,3234,0,4.4132648,61,183.599783,0,None
3057,3161,3235,0,4.3247333,61,183.6574461,0,None
3058,3162,3236,0,4.21489,61,183.7136446,0,None
3059,3163,3237,0,4.1989594,61,183.7696307,0,None
3060,3164,3238,0,4.1628017,61,183.8251348,0,None
3061,3165,3239,0,4.181941,61,183.880894,0,None
3062,3166,3240,0,4.3419952,61,183.9387872,0,None
3063,3167,3241,0,4.357931,61,183.996893,0,None
3064,3168,3242,0,4.329745,61,184.0546229,1,3206
3065,3169,3243,0,4.4026656,61,184.1133251,0,None
3066,3170,3244,0,4.4029837,61,184.1720316,0,None
3067,3171,3245,0,4.4042816,61,184.2307553,0,None
3068,3172,3246,0,4.4278784,61,184.2897937,0,None
3069,3173,3247,0,4.356031,61,184.3478741,0,None
3070,3174,3248,0,4.417242,61,184.4067707,0,None
3071,3175,3249,0,4.3948,61,184.465368,0,None
3072,3176,3250,0,4.4336176,61,184.5244829,0,None
3073,3177,3251,0,4.4043093,61,184.583207,0,None
3074,3178,3252,0,4.4669504,61,184.6427664,0,None
3075,3179,3253,0,4.4386015,61,184.7019477,0,None
3076,3180,3254,0,4.397528,61,184.7605814,0,None
3077,3181,3255,0,4.4009457,61,184.8192607,0,None
3078,3182,3256,0,4.42254,61,184.8782279,0,None
3079,3183,3257,0,4.3786383,61,184.9366098,0,None
3080,3184,3258,0,4.353196,61,184.9946524,0,None
3081,3185,3259,0,4.3440695,61,185.0525733,1,3223
3082,3186,3260,0,4.3856964,61,185.1110493,0,None
3083,3187,3261,0,4.3462386,61,185.1689991,0,None
3084,3188,3262,0,4.3601975,61,185.2271351,0,None
3085,3189,3263,0,4.391788,61,185.2856923,0,None
3086,3190,3264,0,4.3941383,61,185.3442808,0,None
3087,3191,3265,0,4.3931417,61,185.402856,0,None
3088,3192,3266,0,4.4193544,61,185.4617807,0,None
3089,3193,3267,0,4.4156494,61,185.520656,0,None
3090,3194,3268,0,4.422367,61,185.5796209,0,None
3091,3195,3269,0,4.4227476,61,185.6385909,0,None
3092,3196,3270,0,4.4255815,61,185.6975987,0,None
3093,3197,3271,0,4.4336734,61,185.7567143,0,None
3094,3198,3272,0,4.453964,61,185.8161005,0,None
3095,3199,3273,0,4.445202,61,185.8753698,0,None
3096,3200,3274,0,4.439684,61,185.9345656,0,None
3097,3201,3275,0,4.447915,61,185.9938712,0,None
3098,3202,3276,0,4.4491167,61,186.0531927,1,3240
3099,3203,3277,0,4.4335237,61,186.1123064,0,None
3100,3204,3278,0,4.4503303,61,186.1716441,0,None
3101,3205,3279,0,4.4668646,61,186.2312023,0,None
3102,3206,3280,0,4.4692597,61,186.2907924,0,None
3103,3207,3281,0,4.4634,61,186.3503044,0,None
3104,3208,3282,0,4.4866257,61,186.4101261,0,None
3105,3209,3283,0,4.4863253,61,186.4699438,0,None
3106,3210,3284,0,4.486205,61,186.5297598,0,None
3107,3211,3285,0,4.4790916,61,186.5894811,0,None
3108,3212,3286,0,4.489714,61,186.6493439,0,None
3109,3213,3287,0,4.4778304,61,186.7090483,0,None
3110,3214,3288,0,4.4745345,61,186.7687088,0,None
3111,3215,3289,0,4.4680233,61,186.8282824,0,None
3112,3216,3290,0,4.4733415,61,186.887927,0,None
3113,3217,3291,0,4.4665556,61,186.9474811,0,None
3114,3218,3292,0,4.48071,61,187.0072239,1,3256
3115,3219,3293,0,4.4812384,61,187.0669737,0,None
3116,3220,3294,0,4.4863453,61,187.1267916,0,None
3117,3221,3295,0,4.477984,61,187.1864981,0,None
3118,3222,3296,0,4.4846544,61,187.2462935,0,None
3119,3223,3297,0,4.4716988,61,187.3059161,0,None
3120,3224,3298,0,4.471258,61,187.3655329,0,None
3121,3225,3299,0,4.4659324,61,187.4250787,0,None
3122,3226,3300,0,4.4728637,61,187.4847169,0,None
3123,3227,3301,0,4.4631605,61,187.5442257,0,None
3124,3228,3302,0,4.47522,61,187.6038953,0,None
3125,3229,3303,0,4.47091,61,187.6635074,0,None
3126,3230,3304,0,4.471644,61,187.7231293,0,None
3127,3231,3305,0,4.4629807,61,187.7826357,0,None
3128,3232,3306,0,4.4706173,61,187.842244,0,None
3129,3233,3307,0,4.460425,61,187.9017163,0,None
3130,3234,3308,0,4.4626174,61,187.9612179,0,None
3131,3235,3309,0,4.462262,61,188.0207147,1,3273
3132,3236,3310,0,4.4676,61,188.0802827,0,None
3133,3237,3311,0,4.4602,61,188.139752,0,None
3134,3238,3312,0,4.4705496,61,188.1993593,0,None
3135,3239,3313,0,4.4700794,61,188.2589604,0,None
3136,3240,3314,0,4.472476,61,188.3185934,0,None
3137,3241,3315,0,4.467236,61,188.3781566,0,None
3138,3242,3316,0,4.473732,61,188.4378063,0,None
3139,3243,3317,0,4.4607534,61,188.497283,0,None
3140,3244,3318,0,4.4584684,61,188.5567293,0,None
3141,3245,3319,0,4.4598627,61,188.6161941,0,None
3142,3246,3320,0,4.4614277,61,188.6756798,0,None
3143,3247,3321,0,4.456982,61,188.7351063,0,None
3144,3248,3322,0,4.468607,61,188.7946877,0,None
3145,3249,3323,0,4.472663,61,188.8543232,0,None
3146,3250,3324,0,4.4679956,61,188.9138965,0,None
3147,3251,3325,0,4.4607625,61,188.9733733,0,None
3148,3252,3326,0,4.452807,61,189.0327441,1,3290
3149,3253,3327,0,4.4480186,61,189.092051,0,None
3150,3254,3328,0,4.443165,61,189.1512932,0,None
3151,3255,3329,0,4.447795,61,189.2105971,0,None
3152,3256,3330,0,4.451206,61,189.2699465,0,None
3153,3257,3331,0,4.429576,61,189.3290075,0,None
3154,3258,3332,0,4.4301705,61,189.3880765,0,None
3155,3259,3333,0,4.423189,61,189.4470523,0,None
3156,3260,3334,0,4.3984084,61,189.5056978,0,None
3157,3261,3335,0,4.391201,61,189.5642471,0,None
3158,3262,3336,0,4.3814116,61,189.6226659,0,None
3159,3263,3337,0,4.3461986,61,189.6806152,0,None
3160,3264,3338,0,4.337907,61,189.738454,0,None
3161,3265,3339,0,4.32431,61,189.7961115,0,None
3162,3266,3340,0,4.33016,61,189.8538469,0,None
3163,3267,3341,0,4.33875,61,189.9116969,0,None
3164,3268,3342,0,4.3282757,61,189.9694073,0,None
3165,3269,3343,0,4.3301725,61,190.0271429,1,3307
3166,3270,3344,0,4.3240824,61,190.0847973,0,None
3167,3271,3345,0,4.3299184,61,190.1425296,0,None
3168,3272,3346,0,4.334553,61,190.2003236,0,None
3169,3273,3347,0,4.36549,61,190.2585302,0,None
3170,3274,3348,0,4.37245,61,190.3168295,0,None
3171,3275,3349,0,4.4041862,61,190.375552,0,None
3172,3276,3350,0,4.410081,61,190.4343531,0,None
3173,3277,3351,0,4.422752,61,190.4933231,0,None
3174,3278,3352,0,4.454427,61,190.5527154,0,None
3175,3279,3353,0,4.4675922,61,190.6122833,0,None
3176,3280,3354,0,4.4858017,61,190.672094,0,None
3177,3281,3355,0,4.4762864,61,190.7317778,0,None
3178,3282,3356,0,4.4612064,61,190.7912606,0,None
3179,3283,3357,0,4.4690723,61,190.8508482,0,None
3180,3284,3358,0,4.475606,61,190.910523,0,None
3181,3285,3359,0,4.484335,61,190.9703141,0,None
3182,3286,3360,0,4.507707,61,191.0304169,1,3324
3183,3287,3361,0,4.4796762,61,191.0901459,0,None
3184,3288,3362,0,4.4889574,61,191.1499986,0,None
3185,3289,3363,0,4.483206,61,191.2097747,0,None
3186,3290,3364,0,4.494871,61,191.2697063,0,None
3187,3291,3365,0,4.4868994,61,191.3295317,0,None
3188,3292,3366,0,4.466158,61,191.3890804,0,None
3189,3293,3367,0,4.4538507,61,191.4484651,0,None
3190,3294,3368,0,4.440119,61,191.5076667,0,None
3191,3295,3369,0,4.448278,61,191.5669771,0,None
3192,3296,3370,0,4.4138503,61,191.6258284,0,None
3193,3297,3371,0,4.4400177,61,191.6850286,0,None
3194,3298,3372,0,4.387815,61,191.7435328,0,None
3195,3299,3373,0,4.3928094,61,191.8021036,0,None
3196,3300,3374,0,4.3639793,61,191.86029,0,None
3197,3301,3375,0,4.340864,61,191.9181682,0,None
3198,3302,3376,0,4.3493886,61,191.9761601,0,None
3199,3303,3377,0,4.343775,61,192.0340771,1,3341
3200,3304,3378,0,4.329509,61,192.0918038,0,None
3201,3305,3379,0,4.3221064,61,192.1494319,0,None
3202,3306,3380,0,4.340715,61,192.2073081,0,None
3203,3307,3381,0,4.339021,61,192.2651617,0,None
3204,3308,3382,0,4.3817306,61,192.3235848,0,None
3205,3309,3383,0,4.369851,61,192.3818495,0,None
3206,3310,3384,0,4.381423,61,192.4402685,0,None
3207,3311,3385,0,4.3806076,61,192.4986766,0,None
3208,3312,3386,0,4.385504,61,192.55715,0,None
3209,3313,3387,0,4.3776503,61,192.6155186,0,None
3210,3314,3388,0,4.3906126,61,192.6740601,0,None
3211,3315,3389,0,4.3841887,61,192.732516,0,None
3212,3316,3390,0,4.41,61,192.791316,0,None
3213,3317,3391,0,4.425898,61,192.8503279,0,None
3214,3318,3392,0,4.40242,61,192.9090269,0,None
3215,3319,3393,0,4.423266,61,192.9680038,0,None
3216,3320,3394,0,4.41988,61,193.0269355,1,3358
3217,3321,3395,0,4.425887,61,193.0859473,0,None
3218,3322,3396,0,4.4191637,61,193.1448695,0,None
3219,3323,3397,0,4.421955,61,193.2038289,0,None
3220,3324,3398,0,4.4147725,61,193.2626925,0,None
3221,3325,3399,0,4.422248,61,193.3216558,0,None
3222,3326,3400,0,4.3955636,61,193.3802634,0,None
3223,3327,3401,0,4.403146,61,193.438972,0,None
3224,3328,3402,0,4.4063053,61,193.4977227,0,None
3225,3329,3403,0,4.3948636,61,193.5563209,0,None
3226,3330,3404,0,4.392541,61,193.6148881,0,None
3227,3331,3405,0,4.366145,61,193.6731034,0,None
3228,3332,3406,0,4.364891,61,193.7313019,0,None
3229,3333,3407,0,4.348607,61,193.7892833,0,None
3230,3334,3408,0,4.3497396,61,193.8472799,0,None
3231,3335,3409,0,4.3288617,61,193.904998,0,None
3232,3336,3410,0,4.3313866,61,193.9627498,0,None
3233,3337,3411,0,4.317212,61,194.0203127,1,3375
3234,3338,3412,0,4.3165426,61,194.0778666,0,None
3235,3339,3413,0,4.2873354,61,194.1350311,0,None
3236,3340,3414,0,4.2733,61,194.1920084,0,None
3237,3341,3415,0,4.2972035,61,194.2493044,0,None
3238,3342,3416,0,4.2852235,61,194.3064407,0,None
3239,3343,3417,0,4.289114,61,194.3636289,0,None
3240,3344,3418,0,4.29514,61,194.4208975,0,None
3241,3345,3419,0,4.2966986,61,194.4781868,0,None
3242,3346,3420,0,4.294635,61,194.5354486,0,None
3243,3347,3421,0,4.319126,61,194.5930369,0,None
3244,3348,3422,0,4.3016863,61,194.6503927,0,None
3245,3349,3423,0,4.3266416,61,194.7080813,0,None
3246,3350,3424,0,4.336404,61,194.7659,0,None
3247,3351,3425,0,4.344996,61,194.8238333,0,None
3248,3352,3426,0,4.329592,61,194.8815612,0,None
3249,3353,3427,0,4.3350134,61,194.9393614,0,None
3250,3354,3428,0,4.334567,61,194.9971556,0,None
3251,3355,3429,0,4.3559437,61,195.0552348,1,3393
3252,3356,3430,0,4.3724337,61,195.113534,0,None
3253,3357,3431,0,4.3717585,61,195.1718241,0,None
3254,3358,3432,0,4.3983316,61,195.2304685,0,None
3255,3359,3433,0,4.396535,61,195.289089,0,None
3256,3360,3434,0,4.4240694,61,195.3480766,0,None
3257,3361,3435,0,4.4244175,61,195.4070688,0,None
3258,3362,3436,0,4.434414,61,195.4661943,0,None
3259,3363,3437,0,4.4590845,61,195.5256488,0,None
3260,3364,3438,0,4.477767,61,195.5853523,0,None
3261,3365,3439,0,4.4783897,61,195.6450642,0,None
3262,3366,3440,0,4.4845734,61,195.7048585,0,None
3263,3367,3441,0,4.477396,61,195.7645571,0,None
3264,3368,3442,0,4.4808292,61,195.8243015,0,None
3265,3369,3443,0,4.4535427,61,195.8836821,0,None
3266,3370,3444,0,4.4615455,61,195.9431693,0,None
3267,3371,3445,0,4.464448,61,196.0026953,1,3409
3268,3372,3446,0,4.456319,61,196.0621129,0,None
3269,3373,3447,0,4.4629784,61,196.1216193,0,None
3270,3374,3448,0,4.444965,61,196.1808855,0,None
3271,3375,3449,0,4.461699,61,196.2403748,0,None
3272,3376,3450,0,4.469851,61,196.2999728,0,None
3273,3377,3451,0,4.48229,61,196.3597367,0,None
3274,3378,3452,0,4.5139923,61,196.4199232,0,None
3275,3379,3453,0,4.4914665,61,196.4798095,0,None
3276,3380,3454,0,4.5086727,61,196.5399251,0,None
3277,3381,3455,0,4.499193,61,196.5999143,0,None
3278,3382,3456,0,4.520892,61,196.6601929,0,None
3279,3383,3457,0,4.555573,61,196.7209339,0,None
3280,3384,3458,0,4.5393667,61,196.7814588,0,None
3281,3385,3459,0,4.5378933,61,196.841964,0,None
3282,3386,3460,0,4.5470533,61,196.9025914,0,None
3283,3387,3461,0,4.553666,61,196.9633069,0,None
3284,3388,3462,0,4.55882,61,197.0240912,1,3426
3285,3389,3463,0,4.566456,61,197.0849773,0,None
3286,3390,3464,0,4.568697,61,197.1458932,0,None
3287,3391,3465,0,4.5653195,61,197.2067642,0,None
3288,3392,3466,0,4.5780864,61,197.2678053,0,None
3289,3393,3467,0,4.5687385,61,197.3287218,0,None
3290,3394,3468,0,4.5890136,61,197.3899087,0,None
3291,3395,3469,0,4.576162,61,197.4509242,0,None
3292,3396,3470,0,4.5798807,61,197.5119892,0,None
3293,3397,3471,0,4.571948,61,197.5729486,0,None
3294,3398,3472,0,4.5645943,61,197.6338098,0,None
3295,3399,3473,0,4.5522504,61,197.6945065,0,None
3296,3400,3474,0,4.539103,61,197.7550279,0,None
3297,3401,3475,0,4.528577,61,197.8154089,0,None
3298,3402,3476,0,4.526411,61,197.875761,0,None
3299,3403,3477,0,4.520367,61,197.9360326,0,None
3300,3404,3478,0,4.5137134,61,197.9962154,0,None
3301,3405,3479,0,4.510991,61,198.056362,1,3443
3302,3406,3480,0,4.5190506,61,198.116616,0,None
3303,3407,3481,0,4.5069337,61,198.1767084,0,None
3304,3408,3482,0,4.5217395,61,198.2369983,0,None
3305,3409,3483,0,4.503583,61,198.2970461,0,None
3306,3410,3484,0,4.501816,61,198.3570703,0,None
3307,3411,3485,0,4.500663,61,198.4170791,0,None
3308,3412,3486,0,4.521691,61,198.4773683,0,None
3309,3413,3487,0,4.5301256,61,198.53777,0,None
3310,3414,3488,0,4.524967,61,198.5981029,0,None
3311,3415,3489,0,4.507979,61,198.6582093,0,None
3312,3416,3490,0,4.5008507,61,198.7182206,0,None
3313,3417,3491,0,4.4978523,61,198.778192,0,None
3314,3418,3492,0,4.499075,61,198.8381797,0,None
3315,3419,3493,0,4.502597,61,198.8982143,0,None
3316,3420,3494,0,4.487365,61,198.9580458,0,None
3317,3421,3495,0,4.480197,61,199.0177818,1,3459
3318,3422,3496,0,4.4843693,61,199.0775734,0,None
3319,3423,3497,0,4.4715614,61,199.1371942,0,None
3320,3424,3498,0,4.4757123,61,199.1968703,0,None
3321,3425,3499,0,4.4739017,61,199.2565224,0,None
3322,3426,3500,0,4.4743137,61,199.3161799,0,None
3323,3427,3501,0,4.4609823,61,199.3756597,0,None
3324,3428,3502,0,4.4557605,61,199.4350698,0,None
3325,3429,3503,0,4.4484253,61,199.4943821,0,None
3326,3430,3504,0,4.447548,61,199.5536828,0,None
3327,3431,3505,0,4.450704,61,199.6130255,0,None
3328,3432,3506,0,4.4452515,61,199.6722955,0,None
3329,3433,3507,0,4.4405947,61,199.7315034,0,None
3330,3434,3508,0,4.4473047,61,199.7908008,0,None
3331,3435,3509,0,4.4415226,61,199.8500211,0,None
3332,3436,3510,0,4.42978,61,199.9090849,0,None
3333,3437,3511,0,4.423771,61,199.9680685,0,None
3334,3438,3512,0,4.437802,61,200.0272392,1,3476
3335,3439,3513,0,4.440859,61,200.0864506,0,None
3336,3440,3514,0,4.443345,61,200.1456952,0,None
3337,3441,3515,0,4.4656687,61,200.2052375,0,None
3338,3442,3516,0,4.467225,61,200.2648005,0,None
3339,3443,3517,0,4.465316,61,200.324338,0,None
3340,3444,3518,0,4.4740505,61,200.383992,0,None
3341,3445,3519,0,4.4728403,61,200.4436299,0,None
3342,3446,3520,0,4.4588175,61,200.5030808,0,None
3343,3447,3521,0,4.457139,61,200.5625093,0,None
3344,3448,3522,0,4.4678116,61,200.6220801,0,None
3345,3449,3523,0,4.4721155,61,200.6817083,0,None
3346,3450,3524,0,4.473699,61,200.7413577,0,None
