Window #,Window start index,Window stop index,GT steps in window,Predicted steps in window,GT running step sum,Predicted running step sum,Difference,Index output
2097,2215,2289,9.0,4.4634953,196.89333333333366,122.25171089172348,0,None
2098,2216,2290,8.0,4.2368546,197.0000000000003,122.30820228576644,0,None
2099,2217,2291,8.0,5.353774,197.10666666666697,122.37958594004297,0,None
2100,2218,2292,8.0,5.6890106,197.21333333333362,122.45543941497787,0,None
2101,2219,2293,8.0,5.339552,197.32000000000028,122.52663344065333,0,None
2102,2220,2294,8.0,4.9456153,197.42666666666693,122.5925749778746,0,None
2103,2221,2295,9.0,4.71257,197.54666666666694,122.65540924708033,0,None
2104,2222,2296,9.0,4.8821774,197.66666666666694,122.72050494511906,0,None
2105,2223,2297,9.0,5.2596827,197.78666666666695,122.79063404719018,0,None
2106,2224,2298,9.0,3.9990768,197.90666666666695,122.843955071767,0,None
2107,2225,2299,8.0,3.8765154,198.0133333333336,122.89564194361351,0,None
2108,2226,2300,8.0,3.9381557,198.12000000000026,122.94815068562808,0,None
2109,2227,2301,8.0,4.37447,198.22666666666692,123.00647695541365,1,2265
2110,2228,2302,8.0,4.9796667,198.33333333333357,123.07287251154564,0,None
2111,2229,2303,8.0,4.7421837,198.44000000000023,123.13610162734967,0,None
2112,2230,2304,8.0,5.1365557,198.54666666666688,123.20458903630556,0,None
2113,2231,2305,8.0,5.3207054,198.65333333333353,123.27553177515648,0,None
2114,2232,2306,9.0,4.7972302,198.77333333333354,123.33949484507225,0,None
2115,2233,2307,9.0,5.35632,198.89333333333354,123.41091244379662,0,None
2116,2234,2308,8.0,4.0606155,199.0000000000002,123.46505398432396,0,None
2117,2235,2309,8.0,4.241693,199.10666666666685,123.52160989125552,0,None
2118,2236,2310,8.0,3.943997,199.2133333333335,123.5741965166726,0,None
2119,2237,2311,8.0,3.6573997,199.32000000000016,123.62296184539778,0,None
2120,2238,2312,8.0,4.2790065,199.42666666666682,123.68001526514672,0,None
2121,2239,2313,8.0,3.878561,199.53333333333347,123.73172941207869,0,None
2122,2240,2314,8.0,3.5847898,199.64000000000013,123.77952660878483,0,None
2123,2241,2315,7.0,3.718645,199.73333333333346,123.82910854339583,0,None
2124,2242,2316,8.0,3.9519215,199.84000000000012,123.88180082956933,0,None
2125,2243,2317,8.0,4.755573,199.94666666666677,123.94520846684757,0,None
2126,2244,2318,8.0,3.6206975,200.05333333333343,123.99348443349186,0,None
2127,2245,2319,8.0,3.2185373,200.16000000000008,124.03639826456688,1,2283
2128,2246,2320,8.0,3.1191978,200.26666666666674,124.077987569173,0,None
2129,2247,2321,8.0,3.9288769,200.3733333333334,124.13037259419742,0,None
2130,2248,2322,8.0,4.6029415,200.48000000000005,124.1917451477049,0,None
2131,2249,2323,8.0,3.4611263,200.5866666666667,124.23789349873843,0,None
2132,2250,2324,7.0,3.1589794,200.68000000000004,124.28001322428368,0,None
2133,2251,2325,7.0,3.3653655,200.77333333333337,124.32488476435326,0,None
2134,2252,2326,8.0,3.7618718,200.88000000000002,124.3750430552163,0,None
2135,2253,2327,8.0,4.1588526,200.98666666666668,124.43049442291242,0,None
2136,2254,2328,8.0,3.9829717,201.09333333333333,124.48360071182233,0,None
2137,2255,2329,8.0,3.5822134,201.2,124.53136355717959,0,None
2138,2256,2330,8.0,4.3336277,201.30666666666664,124.58914525985699,0,None
2139,2257,2331,8.0,4.985772,201.4133333333333,124.65562222162863,0,None
2140,2258,2332,7.0,5.3134265,201.50666666666663,124.72646790822328,0,None
2141,2259,2333,7.0,4.796359,201.59999999999997,124.79041936238588,0,None
2142,2260,2334,7.0,4.311929,201.6933333333333,124.84791175206483,0,None
2143,2261,2335,7.0,5.032529,201.78666666666663,124.91501213709495,0,None
2144,2262,2336,8.0,5.5536904,201.8933333333333,124.98906134287498,0,None
2145,2263,2337,8.0,5.3471446,201.99999999999994,125.06035660425803,1,2301
2146,2264,2338,8.0,5.099972,202.1066666666666,125.12835622787456,0,None
2147,2265,2339,8.0,4.098074,202.21333333333325,125.18299721399924,0,None
2148,2266,2340,8.0,4.787348,202.3199999999999,125.24682851791363,0,None
2149,2267,2341,7.0,4.93143,202.41333333333324,125.31258091608665,0,None
2150,2268,2342,7.0,4.6353,202.50666666666658,125.3743849182127,0,None
2151,2269,2343,7.0,4.400722,202.5999999999999,125.43306121190369,0,None
2152,2270,2344,7.0,3.8269477,202.69333333333324,125.48408718109111,0,None
2153,2271,2345,7.0,4.4066,202.78666666666658,125.54284184773744,0,None
2154,2272,2346,7.0,4.5980253,202.8799999999999,125.60414885203024,0,None
2155,2273,2347,8.0,4.776097,202.98666666666657,125.66783014297465,0,None
2156,2274,2348,8.0,5.445183,203.09333333333322,125.74043258031189,0,None
2157,2275,2349,7.0,5.069295,203.18666666666655,125.80802317937194,0,None
2158,2276,2350,7.0,5.147769,203.2799999999999,125.87666009902934,0,None
2159,2277,2351,7.0,4.7285624,203.37333333333322,125.93970759709656,0,None
2160,2278,2352,7.0,5.0977993,203.46666666666655,126.0076782544452,1,2316
2161,2279,2353,7.0,5.8061814,203.5599999999999,126.08509400685608,0,None
2162,2280,2354,7.0,5.366264,203.65333333333322,126.15664419174175,0,None
2163,2281,2355,8.0,5.192186,203.75999999999988,126.22587333679179,0,None
2164,2282,2356,8.0,5.172713,203.86666666666653,126.29484284083028,0,None
2165,2283,2357,8.0,5.0484138,203.9733333333332,126.36215502421041,0,None
2166,2284,2358,8.0,5.450012,204.07999999999984,126.43482185363749,0,None
2167,2285,2359,8.0,5.0590076,204.1866666666665,126.50227528889953,0,None
2168,2286,2360,7.0,4.4618692,204.27999999999983,126.56176687876362,0,None
2169,2287,2361,7.0,4.240949,204.37333333333316,126.61831286748229,0,None
2170,2288,2362,7.0,4.5170293,204.4666666666665,126.67853992462136,0,None
2171,2289,2363,8.0,5.0222254,204.57333333333315,126.74550292968728,0,None
2172,2290,2364,8.0,4.753651,204.6799999999998,126.80888494491555,0,None
2173,2291,2365,8.0,4.1414247,204.78666666666646,126.86410394032774,0,None
2174,2292,2366,8.0,3.597373,204.89333333333312,126.91206891377745,0,None
2175,2293,2367,8.0,3.0273142,204.99999999999977,126.9524331029254,0,None
2176,2294,2368,8.0,3.3327532,205.10666666666643,126.9968698120115,0,None
2177,2295,2369,8.0,3.7504425,205.21333333333308,127.0468757120766,1,2333
2178,2296,2370,8.0,3.6028657,205.31999999999974,127.09491392135598,0,None
2179,2297,2371,8.0,3.7781105,205.4266666666664,127.14528872807799,0,None
2180,2298,2372,8.0,3.2702298,205.53333333333305,127.18889179229714,0,None
2181,2299,2373,8.0,3.35261,205.6399999999997,127.23359326044697,0,None
2182,2300,2374,8.0,3.3239636,205.74666666666636,127.27791277567523,0,None
2183,2301,2375,8.0,3.359717,205.853333333333,127.32270900090514,0,None
2184,2302,2376,9.0,3.792688,205.97333333333302,127.37327817281066,0,None
2185,2303,2377,9.0,2.757362,206.09333333333302,127.4100429979958,0,None
2186,2304,2378,9.0,2.9109225,206.21333333333303,127.44885529835997,0,None
2187,2305,2379,9.0,3.0137725,206.33333333333303,127.48903893152851,0,None
2188,2306,2380,9.0,3.2337756,206.45333333333303,127.53215593973773,0,None
2189,2307,2381,9.0,3.9288416,206.57333333333304,127.58454049428282,0,None
2190,2308,2382,9.0,2.8832464,206.69333333333304,127.622983779907,0,None
2191,2309,2383,9.0,2.397008,206.81333333333305,127.654943885803,0,None
2192,2310,2384,9.0,1.7311053,206.93333333333305,127.67802529017108,0,None
2193,2311,2385,9.0,2.2262933,207.05333333333306,127.70770920117674,0,None
2194,2312,2386,9.0,4.514957,207.17333333333306,127.76790862719196,0,None
2195,2313,2387,9.0,4.4235578,207.29333333333307,127.82688939730303,0,None
2196,2314,2388,10.0,4.04334,207.4266666666664,127.88080060005166,0,None
2197,2315,2389,10.0,3.803738,207.55999999999972,127.93151710828123,0,None
2198,2316,2390,10.0,3.8171835,207.69333333333304,127.9824128882088,0,None
2199,2317,2391,9.0,4.177236,207.81333333333305,128.03810936927772,1,2355
2200,2318,2392,9.0,3.5101576,207.93333333333305,128.08491147041298,0,None
2201,2319,2393,9.0,3.662571,208.05333333333306,128.13374574979125,0,None
2202,2320,2394,9.0,3.1705375,208.17333333333306,128.17601958274818,0,None
2203,2321,2395,9.0,3.6344147,208.29333333333307,128.22447844505288,0,None
2204,2322,2396,9.0,4.514039,208.41333333333307,128.2846656322477,0,None
2205,2323,2397,9.0,3.6856966,208.53333333333308,128.33380825360595,0,None
2206,2324,2398,10.0,4.3880687,208.6666666666664,128.39231583595256,0,None
2207,2325,2399,10.0,3.4615993,208.79999999999973,128.43847049395222,0,None
2208,2326,2400,10.0,3.2312593,208.93333333333305,128.481553951899,0,None
2209,2327,2401,9.0,3.81598,209.05333333333306,128.53243368466676,0,None
2210,2328,2402,9.0,3.7161694,209.17333333333306,128.58198260943075,0,None
2211,2329,2403,9.0,3.9324636,209.29333333333307,128.6344154580432,0,None
2212,2330,2404,9.0,3.0108619,209.41333333333307,128.6745602830249,0,None
2213,2331,2405,9.0,3.590199,209.53333333333308,128.72242960294068,0,None
2214,2332,2406,9.0,3.8195295,209.65333333333308,128.77335666338584,0,None
2215,2333,2407,10.0,3.9769673,209.7866666666664,128.8263828945158,0,None
2216,2334,2408,10.0,4.7181563,209.91999999999973,128.88929164568563,0,None
2217,2335,2409,10.0,4.9636564,210.05333333333306,128.95547373135864,0,None
2218,2336,2410,10.0,5.385637,210.18666666666638,129.0272822221118,1,2374
2219,2337,2411,9.0,4.8293467,210.3066666666664,129.09167351086913,0,None
2220,2338,2412,9.0,4.169609,210.4266666666664,129.1472682984668,0,None
2221,2339,2413,9.0,4.8599505,210.5466666666664,129.2120676390328,0,None
2222,2340,2414,9.0,5.196989,210.6666666666664,129.28136082649212,0,None
2223,2341,2415,10.0,4.638636,210.79999999999973,129.3432093079883,0,None
2224,2342,2416,10.0,3.2967691,210.93333333333305,129.38716622988366,0,None
2225,2343,2417,10.0,3.2507586,211.06666666666638,129.43050967852258,0,None
2226,2344,2418,10.0,4.5392656,211.1999999999997,129.49103322029097,0,None
2227,2345,2419,10.0,4.7236633,211.33333333333303,129.55401539802534,0,None
2228,2346,2420,10.0,3.7516356,211.46666666666636,129.60403720537803,0,None
2229,2347,2421,10.0,2.5202346,211.59999999999968,129.63764033317548,0,None
2230,2348,2422,9.0,2.6212616,211.7199999999997,129.6725904877979,0,None
2231,2349,2423,10.0,3.6324024,211.853333333333,129.72102252006513,0,None
2232,2350,2424,10.0,3.678299,211.98666666666634,129.77006650606774,0,None
2233,2351,2425,10.0,3.289832,212.11999999999966,129.81393093427005,0,None
2234,2352,2426,10.0,2.8142257,212.253333333333,129.85145394325238,0,None
2235,2353,2427,10.0,3.4251986,212.38666666666631,129.89712325731895,0,None
2236,2354,2428,10.0,3.4867582,212.51999999999964,129.9436133670805,0,None
2237,2355,2429,10.0,3.2106957,212.65333333333297,129.9864226436613,0,None
2238,2356,2430,9.0,2.3904524,212.77333333333297,130.0182953421273,1,2394
2239,2357,2431,10.0,2.5580325,212.9066666666663,130.05240244229614,0,None
2240,2358,2432,10.0,2.8627465,213.03999999999962,130.0905723953245,0,None
2241,2359,2433,10.0,2.6653457,213.17333333333295,130.12611033757506,0,None
2242,2360,2434,10.0,2.8186245,213.30666666666627,130.16369199752785,0,None
2243,2361,2435,10.0,2.6981397,213.4399999999996,130.19966719309465,0,None
2244,2362,2436,10.0,3.3296928,213.57333333333293,130.24406309763566,0,None
2245,2363,2437,11.0,3.4315581,213.7199999999996,130.2898172060646,0,None
2246,2364,2438,10.0,3.0994854,213.85333333333293,130.33114367802912,0,None
2247,2365,2439,10.0,3.753158,213.98666666666625,130.38118578592912,0,None
2248,2366,2440,10.0,3.3042893,214.11999999999958,130.4252429771421,0,None
2249,2367,2441,10.0,3.3351874,214.2533333333329,130.4697121429441,0,None
2250,2368,2442,10.0,3.6078672,214.38666666666623,130.5178170394895,0,None
2251,2369,2443,10.0,2.986514,214.51999999999956,130.55763722737606,0,None
2252,2370,2444,11.0,3.0126834,214.66666666666623,130.59780633926368,0,None
2253,2371,2445,10.0,3.4959154,214.79999999999956,130.64441854476905,0,None
2254,2372,2446,10.0,4.365623,214.93333333333288,130.70262685139951,0,None
2255,2373,2447,10.0,5.0383377,215.0666666666662,130.76980468749977,0,None
2256,2374,2448,10.0,4.280637,215.19999999999953,130.82687984466529,0,None
2257,2375,2449,11.0,4.0420537,215.3466666666662,130.88077389399186,0,None
2258,2376,2450,11.0,4.58203,215.49333333333288,130.94186762491836,0,None
2259,2377,2451,10.0,5.1331544,215.6266666666662,131.01030968348158,1,2415
2260,2378,2452,10.0,5.2548556,215.75999999999954,131.08037442525202,0,None
2261,2379,2453,10.0,4.6609416,215.89333333333286,131.14252031326268,0,None
2262,2380,2454,11.0,4.4618363,216.03999999999954,131.2020114644366,0,None
2263,2381,2455,11.0,4.495891,216.1866666666662,131.26195667902604,0,None
2264,2382,2456,10.0,4.541068,216.31999999999954,131.3225042533872,0,None
2265,2383,2457,10.0,4.656443,216.45333333333286,131.38459016164117,0,None
2266,2384,2458,10.0,4.24623,216.5866666666662,131.44120656331353,0,None
2267,2385,2459,11.0,4.0079813,216.73333333333287,131.4946463139849,0,None
2268,2386,2460,11.0,4.1192765,216.87999999999954,131.5495700009661,0,None
2269,2387,2461,11.0,4.1002693,217.02666666666622,131.60424025853445,0,None
2270,2388,2462,11.0,4.9074507,217.1733333333329,131.66967293421396,0,None
2271,2389,2463,10.0,4.4575586,217.30666666666622,131.72910704930592,0,None
2272,2390,2464,10.0,3.859373,217.43999999999954,131.78056535720793,0,None
2273,2391,2465,10.0,4.4924955,217.57333333333287,131.84046529769864,0,None
2274,2392,2466,11.0,4.347625,217.71999999999954,131.89843362808193,0,None
2275,2393,2467,11.0,5.3876934,217.86666666666622,131.9702695401506,0,None
2276,2394,2468,11.0,5.1724257,218.0133333333329,132.03923521677618,1,2432
2277,2395,2469,11.0,4.481218,218.15999999999957,132.09898478825852,0,None
2278,2396,2470,11.0,5.1395063,218.30666666666625,132.16751153945887,0,None
2279,2397,2471,11.0,4.6475687,218.45333333333292,132.2294791221615,0,None
2280,2398,2472,11.0,5.39777,218.5999999999996,132.30144938786788,0,None
2281,2399,2473,11.0,5.232871,218.74666666666627,132.3712210019426,0,None
2282,2400,2474,11.0,4.641123,218.89333333333295,132.43310263951582,0,None
2283,2401,2475,11.0,4.761931,219.03999999999962,132.49659505208297,0,None
2284,2402,2476,11.0,4.7179604,219.1866666666663,132.5595011901852,0,None
2285,2403,2477,11.0,5.144793,219.33333333333297,132.62809843063317,0,None
2286,2404,2478,11.0,5.5127897,219.47999999999965,132.70160229364993,0,None
2287,2405,2479,11.0,5.7734275,219.62666666666632,132.7785813268022,0,None
2288,2406,2480,12.0,5.2062125,219.78666666666632,132.84799749374352,0,None
2289,2407,2481,12.0,5.1624303,219.94666666666632,132.91682989756228,0,None
2290,2408,2482,11.0,5.2911563,220.093333333333,132.98737864812176,0,None
2291,2409,2483,11.0,5.3492565,220.23999999999967,133.05870206832847,1,2447
2292,2410,2484,11.0,5.2103767,220.38666666666634,133.1281737581885,0,None
2293,2411,2485,11.0,5.594468,220.53333333333302,133.20276666641197,0,None
2294,2412,2486,11.0,5.5036373,220.6799999999997,133.27614849726322,0,None
2295,2413,2487,11.0,4.596059,220.82666666666637,133.33742928187016,0,None
2296,2414,2488,11.0,4.409003,220.97333333333304,133.39621598561567,0,None
2297,2415,2489,11.0,4.2644706,221.11999999999972,133.4530755933122,0,None
2298,2416,2490,10.0,3.7414317,221.25333333333305,133.50296134948692,0,None
2299,2417,2491,11.0,3.1378112,221.39999999999972,133.54479883193932,0,None
2300,2418,2492,11.0,3.6398234,221.5466666666664,133.5933298110958,0,None
2301,2419,2493,11.0,3.772007,221.69333333333307,133.64362323760946,0,None
2302,2420,2494,11.0,4.1537604,221.83999999999975,133.6990067100521,0,None
2303,2421,2495,11.0,3.848446,221.98666666666642,133.7503193219499,0,None
2304,2422,2496,11.0,2.7340193,222.1333333333331,133.78677291234297,0,None
2305,2423,2497,11.0,2.8551517,222.27999999999977,133.8248416010535,0,None
2306,2424,2498,10.0,2.8516407,222.4133333333331,133.86286347707073,0,None
2307,2425,2499,10.0,3.8680525,222.54666666666643,133.91443751017212,0,None
2308,2426,2500,10.0,3.5086117,222.67999999999975,133.96121899922647,0,None
2309,2427,2501,11.0,3.4205108,222.82666666666643,134.00682580947836,1,2465
2310,2428,2502,11.0,3.2121253,222.9733333333331,134.04965414682985,0,None
2311,2429,2503,11.0,2.9156313,223.11999999999978,134.08852923075318,0,None
2312,2430,2504,11.0,5.1026754,223.26666666666645,134.15656490325887,0,None
2313,2431,2505,11.0,4.2686887,223.41333333333313,134.21348075230875,0,None
2314,2432,2506,10.0,3.3887086,223.54666666666645,134.25866353352825,0,None
2315,2433,2507,10.0,2.8474383,223.67999999999978,134.2966293780005,0,None
2316,2434,2508,10.0,2.0518112,223.8133333333331,134.32398686091065,0,None
2317,2435,2509,11.0,3.6316414,223.95999999999978,134.37240874608318,0,None
2318,2436,2510,11.0,3.373619,224.10666666666646,134.41739033381106,0,None
2319,2437,2511,11.0,3.270996,224.25333333333313,134.46100361506106,0,None
2320,2438,2512,10.0,2.9329262,224.38666666666646,134.5001092974341,0,None
2321,2439,2513,10.0,2.0409427,224.51999999999978,134.52732186635296,0,None
2322,2440,2514,10.0,3.688212,224.6533333333331,134.576498025258,0,None
2323,2441,2515,10.0,4.48367,224.78666666666643,134.63628029505372,0,None
2324,2442,2516,10.0,4.946001,224.91999999999976,134.70222697575846,0,None
2325,2443,2517,10.0,4.2069616,225.0533333333331,134.75831979751547,0,None
2326,2444,2518,10.0,2.9498644,225.1866666666664,134.7976513226823,0,None
2327,2445,2519,10.0,4.122844,225.31999999999974,134.8526225789384,0,None
2328,2446,2520,10.0,4.082104,225.45333333333306,134.90705063501954,0,None
2329,2447,2521,10.0,5.062397,225.5866666666664,134.97454926172853,0,None
2330,2448,2522,10.0,4.665404,225.71999999999971,135.03675464630086,1,2486
2331,2449,2523,10.0,3.4924345,225.85333333333304,135.08332043965618,0,None
2332,2450,2524,9.0,4.621274,225.97333333333304,135.1449374262488,0,None
2333,2451,2525,9.0,4.2795057,226.09333333333305,135.20199750264445,0,None
2334,2452,2526,9.0,4.67107,226.21333333333305,135.26427843729613,0,None
2335,2453,2527,10.0,3.9152298,226.34666666666638,135.31648150126097,0,None
2336,2454,2528,10.0,3.5696468,226.4799999999997,135.36407679239866,0,None
2337,2455,2529,9.0,3.9209838,226.5999999999997,135.41635657628333,0,None
2338,2456,2530,9.0,4.2812963,226.71999999999971,135.47344052632607,0,None
2339,2457,2531,9.0,5.0648985,226.83999999999972,135.5409725062048,0,None
2340,2458,2532,9.0,4.1894217,226.95999999999972,135.59683146158812,0,None
2341,2459,2533,10.0,3.6303291,227.09333333333305,135.64523585001587,0,None
2342,2460,2534,9.0,3.9481378,227.21333333333305,135.69787768681803,0,None
2343,2461,2535,9.0,3.5422115,227.33333333333306,135.74510717391928,0,None
2344,2462,2536,9.0,3.290483,227.45333333333306,135.78898028055787,0,None
2345,2463,2537,9.0,3.6898909,227.57333333333307,135.838178825378,0,None
2346,2464,2538,9.0,3.751543,227.69333333333307,135.88819939931193,0,None
2347,2465,2539,9.0,3.214322,227.81333333333308,135.93105702718057,0,None
2348,2466,2540,9.0,2.4949641,227.93333333333308,135.9643232154842,0,None
2349,2467,2541,8.0,2.5776467,228.03999999999974,135.99869183858195,0,None
2350,2468,2542,9.0,3.2233543,228.15999999999974,136.04166989644327,1,2506
2351,2469,2543,9.0,3.286642,228.27999999999975,136.08549179077107,0,None
2352,2470,2544,9.0,3.450097,228.39999999999975,136.131493085225,0,None
2353,2471,2545,9.0,2.9214344,228.51999999999975,136.17044554392456,0,None
2354,2472,2546,9.0,3.7862687,228.63999999999976,136.2209291267391,0,None
2355,2473,2547,9.0,4.4369583,228.75999999999976,136.28008857091228,0,None
2356,2474,2548,8.0,5.1075335,228.86666666666642,136.34818901697756,0,None
2357,2475,2549,8.0,5.615496,228.97333333333307,136.4230622990922,0,None
2358,2476,2550,9.0,4.588075,229.09333333333308,136.48423663457194,0,None
2359,2477,2551,9.0,4.0079827,229.21333333333308,136.5376764043168,0,None
2360,2478,2552,9.0,4.025061,229.3333333333331,136.59134388605713,0,None
2361,2479,2553,9.0,4.5168705,229.4533333333331,136.65156882603924,0,None
2362,2480,2554,9.0,5.070567,229.5733333333331,136.71917638778646,0,None
2363,2481,2555,8.0,4.5067883,229.67999999999975,136.77926689783692,0,None
2364,2482,2556,9.0,3.6018062,229.79999999999976,136.82729098002076,0,None
2365,2483,2557,9.0,3.4293528,229.91999999999976,136.87301568349162,0,None
2366,2484,2558,9.0,4.281234,230.03999999999976,136.93009880065878,0,None
2367,2485,2559,9.0,5.504532,230.15999999999977,137.0034925587968,1,2523
2368,2486,2560,9.0,4.426757,230.27999999999977,137.06251598358114,0,None
2369,2487,2561,9.0,3.5367193,230.39999999999978,137.10967224121052,0,None
2370,2488,2562,9.0,3.9494338,230.51999999999978,137.1623313585913,0,None
2371,2489,2563,9.0,4.6390862,230.6399999999998,137.22418584187784,0,None
2372,2490,2564,9.0,4.367848,230.7599999999998,137.28242381413736,0,None
2373,2491,2565,10.0,3.3885403,230.89333333333312,137.32760435104328,0,None
2374,2492,2566,9.0,3.512411,231.01333333333312,137.37443649927732,0,None
2375,2493,2567,9.0,3.8644366,231.13333333333313,137.42596232096312,0,None
2376,2494,2568,9.0,3.8108797,231.25333333333313,137.47677405039428,0,None
2377,2495,2569,9.0,4.390511,231.37333333333314,137.53531419753986,0,None
2378,2496,2570,9.0,3.6066213,231.49333333333314,137.58340248107868,0,None
2379,2497,2571,9.0,3.6749277,231.61333333333314,137.63240151723184,0,None
2380,2498,2572,9.0,4.1516223,231.73333333333315,137.68775648117023,0,None
2381,2499,2573,9.0,3.8133802,231.85333333333315,137.73860155105547,0,None
2382,2500,2574,10.0,3.2112594,231.98666666666648,137.7814183425899,0,None
2383,2501,2575,10.0,2.71067,232.1199999999998,137.81756060918127,0,None
2384,2502,2576,9.0,3.530067,232.2399999999998,137.8646281687414,0,None
2385,2503,2577,9.0,4.6920886,232.35999999999981,137.92718935012772,0,None
2386,2504,2578,9.0,4.2426305,232.47999999999982,137.98375775655066,0,None
2387,2505,2579,9.0,3.384705,232.59999999999982,138.02888715743973,1,2543
2388,2506,2580,9.0,2.8415112,232.71999999999983,138.0667739741003,0,None
2389,2507,2581,10.0,3.5025601,232.85333333333315,138.11347477594967,0,None
2390,2508,2582,10.0,4.161106,232.98666666666648,138.16895619074458,0,None
2391,2509,2583,10.0,3.959488,233.1199999999998,138.2217493629451,0,None
2392,2510,2584,9.0,3.0166812,233.2399999999998,138.26197177886917,0,None
2393,2511,2585,9.0,2.9466639,233.35999999999981,138.30126063028925,0,None
2394,2512,2586,9.0,3.5847502,233.47999999999982,138.3490572992956,0,None
2395,2513,2587,9.0,4.395371,233.59999999999982,138.40766224543208,0,None
2396,2514,2588,9.0,4.582952,233.71999999999983,138.46876827239944,0,None
2397,2515,2589,9.0,3.736343,233.83999999999983,138.51858617782548,0,None
2398,2516,2590,10.0,3.3817086,233.97333333333316,138.56367562611854,0,None
2399,2517,2591,10.0,4.2352476,234.10666666666648,138.62014559427854,0,None
2400,2518,2592,10.0,4.8726854,234.2399999999998,138.68511473337767,0,None
2401,2519,2593,10.0,4.5474463,234.37333333333314,138.74574735005655,0,None
2402,2520,2594,9.0,4.5796046,234.49333333333314,138.8068087450659,0,None
2403,2521,2595,9.0,4.522316,234.61333333333314,138.86710629145261,0,None
2404,2522,2596,9.0,4.258046,234.73333333333315,138.92388024012206,0,None
2405,2523,2597,9.0,4.7285895,234.85333333333315,138.98692810058552,0,None
2406,2524,2598,9.0,4.2366643,234.97333333333316,139.04341695785482,1,2562
2407,2525,2599,9.0,3.763135,235.09333333333316,139.09359209060628,0,None
2408,2526,2600,9.0,3.554143,235.21333333333317,139.14098066329916,0,None
2409,2527,2601,10.0,3.4881744,235.3466666666665,139.1874896558122,0,None
2410,2528,2602,9.0,4.186248,235.4666666666665,139.24330629348717,0,None
2411,2529,2603,9.0,4.517864,235.5866666666665,139.30354448318442,0,None
2412,2530,2604,9.0,3.7274623,235.7066666666665,139.3532439804073,0,None
2413,2531,2605,9.0,3.8127084,235.8266666666665,139.40408009211183,0,None
2414,2532,2606,9.0,3.6724634,235.94666666666652,139.45304627100586,0,None
2415,2533,2607,9.0,3.5589633,236.06666666666652,139.50049911498982,0,None
2416,2534,2608,8.0,3.867291,236.17333333333318,139.55206299463867,0,None
2417,2535,2609,8.0,4.2923994,236.27999999999983,139.60929498672445,0,None
2418,2536,2610,9.0,4.642617,236.39999999999984,139.67119654973308,0,None
2419,2537,2611,9.0,4.0736723,236.51999999999984,139.72551218032797,0,None
2420,2538,2612,9.0,4.2771955,236.63999999999984,139.78254145304322,0,None
2421,2539,2613,9.0,4.804992,236.75999999999985,139.8466080156958,0,None
2422,2540,2614,9.0,4.750508,236.87999999999985,139.90994812011678,0,None
2423,2541,2615,9.0,4.862716,236.99999999999986,139.97478433608967,0,None
2424,2542,2616,9.0,4.098041,237.11999999999986,140.02942488352417,1,2580
2425,2543,2617,8.0,3.7385068,237.22666666666652,140.0792716407772,0,None
2426,2544,2618,8.0,3.9349918,237.33333333333317,140.13173819859784,0,None
2427,2545,2619,8.0,4.8902574,237.43999999999983,140.1969416300452,0,None
2428,2546,2620,8.0,5.3426666,237.54666666666648,140.26817718505822,0,None
2429,2547,2621,8.0,4.8982205,237.65333333333314,140.33348679224613,0,None
2430,2548,2622,8.0,4.944179,237.7599999999998,140.39940917968713,0,None
2431,2549,2623,8.0,4.91357,237.86666666666645,140.46492344538333,0,None
2432,2550,2624,8.0,5.573007,237.9733333333331,140.53923020680708,0,None
2433,2551,2625,7.0,4.8283863,238.06666666666644,140.60360869089723,0,None
2434,2552,2626,7.0,5.0631437,238.15999999999977,140.67111727396608,0,None
2435,2553,2627,7.0,4.6417575,238.2533333333331,140.73300737380941,0,None
2436,2554,2628,7.0,4.8100524,238.34666666666644,140.79714140574097,0,None
2437,2555,2629,7.0,5.654054,238.43999999999977,140.87252879460613,0,None
2438,2556,2630,7.0,4.5177937,238.5333333333331,140.93276604334474,0,None
2439,2557,2631,6.0,5.0595436,238.61333333333312,141.00022662480632,1,2595
2440,2558,2632,6.0,4.5690093,238.69333333333313,141.06114674886027,0,None
2441,2559,2633,6.0,4.1118193,238.77333333333314,141.11597100575725,0,None
2442,2560,2634,6.0,5.1953397,238.85333333333315,141.18524220148683,0,None
2443,2561,2635,6.0,3.9137392,238.93333333333317,141.2374253908789,0,None
2444,2562,2636,6.0,4.4142466,239.01333333333318,141.29628201166747,0,None
2445,2563,2637,6.0,5.093296,239.0933333333332,141.36419262568114,0,None
2446,2564,2638,6.0,4.7885633,239.1733333333332,141.42804013570108,0,None
2447,2565,2639,6.0,5.496211,239.25333333333322,141.50132294972695,0,None
2448,2566,2640,5.0,4.590621,239.31999999999988,141.56253122965452,0,None
2449,2567,2641,5.0,4.2888794,239.38666666666654,141.61971628824827,0,None
2450,2568,2642,5.0,4.3757186,239.4533333333332,141.67805920282956,0,None
2451,2569,2643,5.0,3.960874,239.51999999999987,141.73087085723833,0,None
2452,2570,2644,6.0,4.1396265,239.59999999999988,141.78606587727822,0,None
2453,2571,2645,6.0,3.414507,239.6799999999999,141.83159263610798,0,None
2454,2572,2646,6.0,3.7450147,239.7599999999999,141.88152616500813,0,None
2455,2573,2647,6.0,4.1776247,239.83999999999992,141.93722782770752,0,None
2456,2574,2648,6.0,4.3243437,239.91999999999993,141.99488574345867,0,None
